sausage;whole milk;domestic eggs;rolls/buns;fruit/vegetable juice
frankfurter;pork;pip fruit;root vegetables;other vegetables
liver loaf;root vegetables;other vegetables;whole milk;frozen vegetables
white wine;;;;
frankfurter;tropical fruit;root vegetables;whole milk;curd
meat;;;;
canned beer;;;;
chicken;soda;liquor;white wine;shopping bags
other vegetables;hard cheese;processed cheese;cereals;pickled vegetables
pip fruit;whole milk;dessert;butter milk;rolls/buns
other vegetables;whole milk;processed cheese;white bread;soda
yogurt;frozen vegetables;;;
root vegetables;whole milk;rolls/buns;;
shopping bags;;;;
UHT-milk;bottled water;soda;;
whole milk;dessert;butter milk;;
hamburger meat;pip fruit;other vegetables;whole milk;yogurt
frozen vegetables;bottled beer;;;
root vegetables;other vegetables;whole milk;butter;dessert
sausage;other vegetables;whole milk;butter;cat food
whole milk;rolls/buns;salty snack;chocolate;newspapers
beef;hamburger meat;tropical fruit;root vegetables;onions
sausage;meat;whole milk;rolls/buns;bottled beer
pork;beef;packaged fruit/vegetables;pastry;
bottled beer;;;;
salty snack;female sanitary products;;;
bottled beer;;;;
soda;skin care;;;
bottled water;;;;
frankfurter;other vegetables;mustard;soda;napkins
tropical fruit;other vegetables;whole milk;yogurt;rolls/buns
canned beer;;;;
chicken;citrus fruit;curd;yogurt;domestic eggs
citrus fruit;tropical fruit;ice cream;;
curd;;;;
citrus fruit;tropical fruit;other vegetables;whole milk;butter
citrus fruit;tropical fruit;brown bread;napkins;
other vegetables;soda;bottled beer;;
bottled water;soda;waffles;;
chicken;root vegetables;onions;other vegetables;frozen vegetables
waffles;;;;
curd;cake bar;;;
oil;;;;
berries;root vegetables;herbs;other vegetables;whole milk
frankfurter;hamburger meat;whole milk;cream cheese ;salty snack
pork;beef;frozen vegetables;frozen meals;potato products
tropical fruit;root vegetables;whole milk;rolls/buns;bottled water
frankfurter;meat;whole milk;roll products ;flour
specialty cheese;chewing gum;;;
pork;root vegetables;onions;bottled water;soda
citrus fruit;tropical fruit;root vegetables;other vegetables;whole milk
bottled beer;white wine;;;
other vegetables;butter milk;rolls/buns;oil;bottled water
frankfurter;beef;pip fruit;whole milk;yogurt
canned beer;;;;
citrus fruit;tropical fruit;dessert;condensed milk;margarine
other vegetables;white bread;;;
citrus fruit;root vegetables;other vegetables;whole milk;whipped/sour cream
whole milk;cream cheese ;salty snack;candy;
soda;fruit/vegetable juice;cake bar;candy;candles
other vegetables;;;;
pip fruit;;;;
canned beer;;;;
tropical fruit;other vegetables;whole milk;curd;butter milk
root vegetables;onions;other vegetables;frozen fruits;canned beer
other vegetables;whole milk;yogurt;rolls/buns;newspapers
root vegetables;other vegetables;yogurt;rolls/buns;flour
bottled water;;;;
whole milk;;;;
root vegetables;whole milk;roll products ;;
tropical fruit;pip fruit;other vegetables;frozen vegetables;ice cream
butter;curd;dessert;cream cheese ;canned beer
flower soil/fertilizer;;;;
pasta;soda;snack products;cake bar;
other vegetables;dessert;candy;abrasive cleaner;dishes
other vegetables;curd;yogurt;UHT-milk;brown bread
beef;;;;
root vegetables;;;;
whole milk;frozen vegetables;coffee;;
pork;root vegetables;other vegetables;whole milk;butter
beef;other vegetables;;;
specialty bar;;;;
salty snack;;;;
sausage;ham;grapes;other vegetables;bottled water
tropical fruit;frozen meals;rolls/buns;bottled beer;newspapers
canned beer;;;;
pip fruit;grapes;whole milk;yogurt;spread cheese
turkey;;;;
other vegetables;;;;
sausage;beef;citrus fruit;tropical fruit;nuts/prunes
frankfurter;pip fruit;nuts/prunes;onions;specialty cheese
citrus fruit;whole milk;soft cheese;rice;margarine
chicken;pork;frozen vegetables;soda;
citrus fruit;tropical fruit;other vegetables;whole milk;butter
flour;sugar;cat food;misc. beverages;waffles
baking powder;;;;
finished products;tropical fruit;pip fruit;other vegetables;whole milk
frankfurter;rolls/buns;margarine;soda;
chicken;curd;UHT-milk;cream cheese ;margarine
chicken;other vegetables;whole milk;domestic eggs;oil
sausage;beef;whole milk;pastry;
beef;other vegetables;margarine;soda;
whole milk;frozen meals;specialty chocolate;;
sausage;other vegetables;;;
other vegetables;pot plants;;;
onions;roll products ;;;
sausage;root vegetables;onions;herbs;other vegetables
frankfurter;sausage;tropical fruit;oil;spices
zwieback;long life bakery product;dental care;;
chicken;tropical fruit;pip fruit;whipped/sour cream;sugar
frankfurter;curd cheese;;;
whole milk;whipped/sour cream;semi-finished bread;baking powder;pickled vegetables
frozen fish;brandy;;;
berries;whole milk;frozen meals;frozen dessert;rolls/buns
chicken;pork;other vegetables;whole milk;butter
onions;yogurt;ice cream;;
beef;root vegetables;herbs;packaged fruit/vegetables;whipped/sour cream
root vegetables;whole milk;semi-finished bread;cat food;fruit/vegetable juice
soda;;;;
whole milk;soft cheese;rum;;
citrus fruit;butter;dessert;processed cheese;white bread
sausage;citrus fruit;whole milk;UHT-milk;specialty cheese
sparkling wine;;;;
UHT-milk;cat food;coffee;bottled beer;white wine
soda;;;;
curd;cat food;soda;;
whole milk;processed cheese;mayonnaise;margarine;mustard
frankfurter;pork;tropical fruit;root vegetables;other vegetables
chocolate;;;;
other vegetables;processed cheese;tea;;
coffee;;;;
tropical fruit;other vegetables;butter milk;curd cheese;sugar
beef;fish;yogurt;pastry;soda
whipped/sour cream;domestic eggs;bottled water;soda;
tropical fruit;pip fruit;other vegetables;butter milk;yogurt
UHT-milk;canned beer;;;
root vegetables;semi-finished bread;specialty bar;;
frankfurter;sausage;butter;dessert;spread cheese
pip fruit;other vegetables;whole milk;butter milk;yogurt
pip fruit;soft cheese;tidbits;;
whipped/sour cream;;;;
canned beer;;;;
oil;;;;
white bread;bottled beer;;;
soda;specialty bar;;;
hygiene articles;;;;
bottled beer;;;;
dessert;yogurt;brown bread;pastry;soda
cereals;specialty chocolate;pot plants;;
canned beer;;;;
frankfurter;soda;shopping bags;;
sausage;other vegetables;cream cheese ;domestic eggs;soda
UHT-milk;cream cheese ;spread cheese;rolls/buns;
misc. beverages;specialty chocolate;;;
baking powder;;;;
bottled water;soda;;;
meat;chicken;berries;yogurt;whipped/sour cream
bottled water;bottled beer;;;
pork;pip fruit;;;
tropical fruit;pip fruit;soda;white wine;
citrus fruit;pip fruit;root vegetables;other vegetables;butter
rolls/buns;soda;canned beer;;
meat spreads;specialty bar;;;
brown bread;bottled water;specialty bar;;
bottled water;;;;
frankfurter;UHT-milk;oil;bottled water;canned beer
pork;citrus fruit;pip fruit;root vegetables;other vegetables
yogurt;hard cheese;rolls/buns;sweet spreads;soda
soda;;;;
canned beer;;;;
pastry;;;;
citrus fruit;herbs;other vegetables;curd;
citrus fruit;;;;
sausage;domestic eggs;pastry;bottled water;newspapers
decalcifier;;;;
sausage;ham;meat;butter;UHT-milk
beef;chocolate;;;
hamburger meat;ketchup;;;
mayonnaise;white bread;soda;;
fruit/vegetable juice;chewing gum;;;
finished products;pip fruit;other vegetables;domestic eggs;margarine
chicken;other vegetables;bottled beer;canned beer;sparkling wine
whole milk;dessert;soda;bottled beer;
ham;root vegetables;other vegetables;dessert;brown bread
liquor;;;;
canned beer;;;;
dog food;cling film/bags;;;
citrus fruit;tropical fruit;yogurt;UHT-milk;domestic eggs
tropical fruit;dessert;yogurt;domestic eggs;oil
beef;citrus fruit;root vegetables;bottled water;soda
photo/film;;;;
chicken;butter;UHT-milk;spread cheese;bottled beer
sausage;rolls/buns;misc. beverages;fruit/vegetable juice;
whole milk;;;;
meat;other vegetables;white bread;newspapers;
whole milk;rolls/buns;specialty chocolate;candy;
beef;root vegetables;whole milk;butter;yogurt
ham;meat;berries;other vegetables;whole milk
sausage;meat;other vegetables;frozen vegetables;rolls/buns
sausage;brown bread;roll products ;coffee;dish cleaner
ham;other vegetables;yogurt;domestic eggs;semi-finished bread
pork;other vegetables;rolls/buns;canned fish;chocolate
canned beer;specialty bar;;;
chicken;bottled water;liquor (appetizer);;
beef;hamburger meat;tropical fruit;pip fruit;other vegetables
yogurt;condensed milk;pet care;house keeping products;shopping bags
tropical fruit;whole milk;margarine;sugar;
chicken;root vegetables;rolls/buns;margarine;bottled water
flower soil/fertilizer;;;;
other vegetables;whole milk;waffles;;
frozen vegetables;domestic eggs;pastry;;
margarine;;;;
meat;;;;
meat;newspapers;;;
pip fruit;canned beer;white wine;;
ham;citrus fruit;tropical fruit;pip fruit;herbs
beef;whole milk;margarine;salty snack;
other vegetables;bottled water;bottled beer;waffles;
ham;tropical fruit;beverages;hard cheese;waffles
yogurt;frozen vegetables;napkins;newspapers;pot plants
other vegetables;frozen fish;vinegar;;
whole milk;domestic eggs;cling film/bags;;
root vegetables;UHT-milk;rolls/buns;brown bread;pastry
frankfurter;liver loaf;pip fruit;whole milk;yogurt
bottled beer;;;;
hamburger meat;pip fruit;root vegetables;other vegetables;whole milk
sausage;packaged fruit/vegetables;whole milk;brown bread;bottled water
chicken;beef;root vegetables;brown bread;margarine
dishes;;;;
pork;root vegetables;sliced cheese;specialty chocolate;specialty bar
frankfurter;chicken;pork;citrus fruit;root vegetables
napkins;;;;
root vegetables;UHT-milk;soda;;
chicken;beef;root vegetables;whole milk;cream cheese 
frankfurter;rolls/buns;;;
canned beer;;;;
canned beer;;;;
sausage;ham;grapes;other vegetables;UHT-milk
frankfurter;sausage;pork;sliced cheese;pastry
bottled water;;;;
other vegetables;whole milk;yogurt;ice cream;flour
rolls/buns;;;;
frankfurter;pork;citrus fruit;other vegetables;domestic eggs
sausage;whole milk;UHT-milk;rolls/buns;sugar
frankfurter;chicken;hamburger meat;pip fruit;other vegetables
whole milk;pastry;;;
beef;citrus fruit;pip fruit;root vegetables;other vegetables
canned beer;;;;
frankfurter;margarine;bottled beer;;
frozen chicken;salty snack;;;
pork;whipped/sour cream;ice cream;rolls/buns;bottled water
tropical fruit;berries;other vegetables;butter;curd
other vegetables;;;;
coffee;soda;;;
meat;other vegetables;whole milk;whipped/sour cream;rolls/buns
citrus fruit;soft cheese;rolls/buns;pastry;
citrus fruit;tropical fruit;root vegetables;other vegetables;whole milk
other vegetables;salty snack;dishes;house keeping products;
beef;root vegetables;;;
dishes;;;;
shopping bags;;;;
tropical fruit;other vegetables;whipped/sour cream;beverages;hard cheese
hamburger meat;other vegetables;sauces;soda;salty snack
sausage;other vegetables;dessert;pastry;waffles
whole milk;curd;semi-finished bread;baking powder;soda
other vegetables;;;;
ice cream;;;;
turkey;other vegetables;whipped/sour cream;canned vegetables;instant coffee
pip fruit;berries;other vegetables;whole milk;yogurt
chicken;hamburger meat;root vegetables;onions;other vegetables
root vegetables;whole milk;yogurt;whipped/sour cream;rolls/buns
sausage;meat;rolls/buns;canned beer;popcorn
pickled vegetables;canned fish;soda;bottled beer;chewing gum
frankfurter;sausage;packaged fruit/vegetables;condensed milk;
meat;frozen meals;roll products ;bottled beer;long life bakery product
berries;butter milk;yogurt;pet care;soda
chewing gum;;;;
specialty chocolate;;;;
sausage;;;;
butter milk;rolls/buns;long life bakery product;;
canned beer;;;;
frankfurter;onions;herbs;other vegetables;yogurt
bottled water;bottled beer;;;
pork;root vegetables;shopping bags;;
bottled beer;;;;
soda;;;;
yogurt;beverages;fruit/vegetable juice;detergent;cleaner
pet care;;;;
pork;whole milk;sliced cheese;;
tropical fruit;berries;other vegetables;whole milk;yogurt
organic sausage;whole milk;yogurt;soft cheese;cream cheese 
ham;other vegetables;whole milk;butter;yogurt
sausage;hamburger meat;berries;UHT-milk;cat food
whole milk;pastry;;;
frozen fish;canned beer;waffles;;
whipped/sour cream;;;;
pork;other vegetables;yogurt;white bread;bottled beer
UHT-milk;bottled water;specialty chocolate;;
misc. beverages;;;;
specialty chocolate;;;;
sausage;;;;
frozen meals;;;;
specialty chocolate;specialty bar;;;
whole milk;butter;curd;yogurt;whipped/sour cream
whole milk;yogurt;soda;canned beer;
pip fruit;root vegetables;butter;UHT-milk;rolls/buns
frozen meals;soda;;;
frankfurter;other vegetables;whole milk;spread cheese;sugar
pip fruit;onions;other vegetables;whole milk;butter
rolls/buns;rice;canned fish;cocoa drinks;bottled beer
sausage;ham;other vegetables;whole milk;curd
pet care;instant coffee;soda;specialty chocolate;
instant coffee;;;;
other vegetables;specialty bar;;;
herbs;bottled water;napkins;;
meat;dessert;UHT-milk;rice;specialty bar
pip fruit;root vegetables;other vegetables;dessert;domestic eggs
citrus fruit;soft cheese;domestic eggs;pastry;oil
sausage;meat;chicken;pip fruit;whole milk
frankfurter;whipped/sour cream;condensed milk;rolls/buns;bottled water
canned beer;;;;
canned beer;;;;
other vegetables;frozen potato products;coffee;salty snack;specialty chocolate
soda;;;;
soda;;;;
pastry;;;;
ham;frozen potato products;white bread;pastry;cat food
frankfurter;citrus fruit;canned vegetables;coffee;
soda;specialty chocolate;newspapers;;
whole milk;UHT-milk;domestic eggs;newspapers;
whole milk;;;;
misc. beverages;canned beer;shopping bags;;
root vegetables;other vegetables;whole milk;specialty bar;dishes
other vegetables;margarine;;;
butter;;;;
bottled beer;chocolate;specialty bar;;
whole milk;pastry;flour;salt;vinegar
pip fruit;berries;;;
male cosmetics;;;;
meat;turkey;citrus fruit;tropical fruit;herbs
bottled water;soda;dishes;;
pastry;syrup;;;
sausage;whole milk;yogurt;sliced cheese;rolls/buns
pork;pip fruit;other vegetables;butter;rice
packaged fruit/vegetables;;;;
other vegetables;pet care;;;
misc. beverages;;;;
whole milk;;;;
pip fruit;whole milk;domestic eggs;margarine;soda
liquor;;;;
whole milk;pastry;vinegar;;
canned beer;;;;
photo/film;;;;
tropical fruit;grapes;onions;other vegetables;yogurt
domestic eggs;misc. beverages;;;
meat;root vegetables;whole milk;yogurt;whipped/sour cream
meat;whipped/sour cream;coffee;chewing gum;dishes
pork;root vegetables;cream cheese ;frozen fish;flour
rolls/buns;bottled beer;;;
coffee;;;;
canned beer;;;;
butter milk;;;;
bottled water;;;;
organic sausage;citrus fruit;whole milk;whipped/sour cream;hard cheese
napkins;;;;
organic sausage;pip fruit;root vegetables;other vegetables;pastry
tropical fruit;pip fruit;other vegetables;whole milk;ice cream
chocolate marshmallow;;;;
frankfurter;root vegetables;packaged fruit/vegetables;soda;hygiene articles
cling film/bags;;;;
bottled beer;;;;
citrus fruit;tropical fruit;pip fruit;yogurt;pastry
liquor;specialty bar;;;
brown bread;bottled water;soda;canned beer;
ice cream;;;;
newspapers;;;;
processed cheese;rolls/buns;detergent;dish cleaner;flower soil/fertilizer
chicken;tropical fruit;pip fruit;other vegetables;whole milk
tropical fruit;other vegetables;rolls/buns;white bread;bottled beer
whole milk;pickled vegetables;bottled water;fruit/vegetable juice;candy
citrus fruit;specialty bar;;;
bottled beer;;;;
sausage;finished products;beef;citrus fruit;onions
sausage;other vegetables;semi-finished bread;soda;
pip fruit;rolls/buns;bottled water;soda;specialty chocolate
other vegetables;misc. beverages;fruit/vegetable juice;long life bakery product;shopping bags
sausage;other vegetables;spread cheese;rolls/buns;soda
tropical fruit;whole milk;ice cream;;
pastry;sugar;coffee;liquor (appetizer);
coffee;napkins;;;
ham;meat;whole milk;dessert;butter milk
liquor;;;;
sausage;pork;tropical fruit;other vegetables;yogurt
frozen chicken;fruit/vegetable juice;bottled beer;shopping bags;
frankfurter;sausage;ham;hard cheese;processed cheese
bottled water;canned beer;;;
canned beer;;;;
other vegetables;;;;
bottled water;;;;
berries;root vegetables;packaged fruit/vegetables;whipped/sour cream;UHT-milk
dessert;fruit/vegetable juice;nut snack;specialty bar;
pip fruit;sweet spreads;;;
pork;packaged fruit/vegetables;whole milk;white bread;liquor
frankfurter;root vegetables;butter milk;rolls/buns;semi-finished bread
bottled water;misc. beverages;liquor;chewing gum;
tropical fruit;other vegetables;whipped/sour cream;white bread;
pip fruit;white bread;coffee;soda;fruit/vegetable juice
tropical fruit;UHT-milk;pastry;chocolate;napkins
bottled beer;liquor;;;
candles;;;;
spread cheese;soda;;;
pork;tropical fruit;herbs;whole milk;ice cream
canned beer;white wine;;;
pork;bottled water;rum;white wine;flower (seeds)
beverages;frozen vegetables;coffee;soda;fruit/vegetable juice
sausage;beef;tropical fruit;onions;frozen vegetables
tropical fruit;yogurt;whipped/sour cream;;
UHT-milk;;;;
soda;salty snack;specialty bar;candy;
ham;hamburger meat;whole milk;yogurt;domestic eggs
white wine;specialty bar;;;
UHT-milk;pastry;waffles;;
sausage;pip fruit;whole milk;sliced cheese;frozen vegetables
whisky;chewing gum;;;
misc. beverages;bottled beer;white wine;;
white wine;;;;
soda;fruit/vegetable juice;;;
margarine;misc. beverages;;;
